user_id,dataset,timestamp,speaker,line,direction,agree_cnt,reason,possible_comment,created_at
1331,ES2009a,0.0,B,<sound: laugh>,POSITIVE,1,Being agreeable,doing or saying anything to get people to do what you want or to get what you want,2021-04-08 11:37:30.909744+00:00
1331,ES2009a,47.77,A,"Right, so I'm just gonna start this PowerPoint real quick.",POSITIVE,2,Being positive,: someone who can make up things easily or think of new things,2021-04-08 11:38:10.618403+00:00
1331,ES2009a,83.16,A,right.,POSITIVE,1,Being agreeable,quiet and reserved; lacking in confidence. changing moods very quickly,2021-04-08 11:40:19.170611+00:00
1331,ES2009a,98.16,A,"Essentially that means getting used to the only thing that we haven't tried out yet, the whiteboard.",POSITIVE,1,Being positive,thinks he is better than others; arrogant. always wanting to know things,2021-04-08 11:41:21.366001+00:00
1331,ES2009a,139.58,D,"You're just gonna believe me, we'll go from there.",POSITIVE,1,Being respectful,"strongly wants to succeed. always busy with something. : keeps to himself, doesn’t share thoughts and feelings",2021-04-08 11:42:22.003236+00:00
1106,ES2009a,51.98,A,"Yeah, PowerPoint.",NEGATIVE,1,Being sarcastic,Sarcasm can show that you are negative about using the power point and don't want to contribute,2021-04-08 11:54:07.218946+00:00
1106,ES2009a,69.08,A,Yeah I kinda like this I'm kinda getting into it.,POSITIVE,3,Being positive,Enjoying the experience and letting the others know that you are having fun with them,2021-04-08 11:54:32.162735+00:00
1106,ES2009a,188.67,B,"Oh yeah, that's fine.",POSITIVE,3,Being agreeable,Stating that they are agreeing to go along with the said instructions,2021-04-08 11:55:31.698728+00:00
1106,ES2009a,260.86,D,There you go.,POSITIVE,2,Being positive,Offering supportive statements to boost a team member's confidence in their idea,2021-04-08 11:56:17.306647+00:00
1106,ES2009a,379.14,D,"I'm Sarah, I went to Michigan, and I'm here doing cultural studies and I'm the Marketing Manager or something.",POSITIVE,2,Being respectful,Introducing yourself and providing personal details allows people to make connections with others,2021-04-08 11:57:00.198364+00:00
556,ES2009a,2.27,D,Are you sure I got it all head's kinda small.,NEGATIVE,1,Causing annoyance,"The speaker is asking his teammate if they are sure they did something, which can be annoying",2021-04-08 12:40:13.312447+00:00
556,ES2009a,20.32,A,"Okay, cool.",POSITIVE,1,Being positive,"the speaker is speaking positively about the meeting, which would make the team feel good",2021-04-08 12:40:43.569380+00:00
556,ES2009a,53.47,D,Very official.,POSITIVE,2,Being positive,The speaker is complimenting the PowerPoint of his teammate.,2021-04-08 12:41:32.046390+00:00
556,ES2009a,188.67,B,"Oh yeah, that's fine.",POSITIVE,3,Being agreeable,the speaker is being agreeable and cooperative with what his teammate is suggesting.,2021-04-08 12:42:18.553569+00:00
556,ES2009a,260.86,D,There you go.,POSITIVE,2,Being positive,"The speaker is being supportive of his teammate, showing good cooperation skills.",2021-04-08 12:42:56.397923+00:00
1171,ES2009a,15.12,B,Guess I should probably try to sit up straight.,POSITIVE,1,Being respectful,this line shows respect for another persons criticism about them.,2021-04-08 14:01:18.163088+00:00
1171,ES2009a,35.72,D,I guess it's gonna be hard to drink coffee.,NEGATIVE,1,Being sarcastic,This comment is sarcastic and could have been much less so.,2021-04-08 14:01:38.499726+00:00
1171,ES2009a,47.77,A,"Right, so I'm just gonna start this PowerPoint real quick.",POSITIVE,2,Being respectful,this line shows respect for the other team members time and explains what they need to do.,2021-04-08 14:02:03.621921+00:00
1171,ES2009a,53.47,D,Very official.,POSITIVE,2,Being positive,This line has a positive comment about another person's idea or comment.,2021-04-08 14:02:22.165983+00:00
1171,ES2009a,69.08,A,Yeah I kinda like this I'm kinda getting into it.,POSITIVE,3,Being agreeable,This line has positive agreement about or comment or idea.,2021-04-08 14:02:36.478041+00:00
1289,ES2009a,53.47,D,Very official.,NEGATIVE,4,Being sarcastic,This comment is meant to be funny I think but it comes across as a little sarcastic about the other person's choice to use Powerpoint.,2021-04-08 17:27:22.214824+00:00
1289,ES2009a,188.67,B,"Oh yeah, that's fine.",POSITIVE,3,Being agreeable,This comment shows that you are on board with what is being discussed,2021-04-08 17:30:19.029805+00:00
1289,ES2009a,190.16,D,Works for me.,POSITIVE,1,Being agreeable,This comment is agreeing with the topics being discussed and shows you are on board.,2021-04-08 17:30:58.972298+00:00
